2023-10-09 10:07:00,SPX,4293.18,4293.75,4290.89,4290.89
2023-10-09 10:08:00,DJI,33328.59,33348.91,33327.71,33348.86
2023-10-09 10:08:00,GC,1860,1860.7,1859.9,1860.3
2023-10-09 10:08:00,NDX,14867.13,14874.19,14865.95,14873.71
2023-10-09 10:08:00,SI,21.77,21.79,21.77,21.79
2023-10-09 10:08:00,SPX,4290.83,4293.54,4290.83,4293.54
2023-10-09 10:09:00,DJI,33349.81,33358.83,33349.63,33351.58
2023-10-09 10:09:00,GC,1860.2,1860.8,1860.2,1860.4
2023-10-09 10:09:00,NDX,14874.49,14889.82,14874.49,14888.15
2023-10-09 10:09:00,SI,21.795,21.805,21.785,21.79
2023-10-09 10:09:00,SPX,4293.73,4295.72,4293.73,4295.46
2023-10-09 10:10:00,DJI,33353.01,33367.93,33353.01,33367.9
2023-10-09 10:10:00,GC,1860.5,1860.8,1860.1,1860.5
2023-10-09 10:10:00,NDX,14886.44,14898.55,14886.44,14898.53
2023-10-09 10:10:00,SI,21.79,21.805,21.785,21.8
2023-10-09 10:10:00,SPX,4295.26,4297.75,4295.26,4297.75
2023-10-09 10:11:00,DJI,33368.3,33368.3,33349.09,33349.16
2023-10-09 10:11:00,GC,1860.5,1860.8,1860.4,1860.7
2023-10-09 10:11:00,NDX,14898.78,14898.78,14885.02,14885.47
2023-10-09 10:11:00,SI,21.795,21.805,21.795,21.805
2023-10-09 10:11:00,SPX,4297.77,4297.77,4294.09,4294.14
2023-10-09 10:12:00,DJI,33345.89,33351.19,33341.91,33342.13
2023-10-09 10:12:00,GC,1860.8,1860.9,1860.4,1860.6
2023-10-09 10:12:00,NDX,14884.17,14886.72,14880.89,14884.81
2023-10-09 10:12:00,SI,21.8,21.805,21.78,21.795
2023-10-09 10:12:00,SPX,4293.83,4294.79,4293.56,4294.22
2023-10-09 10:13:00,DJI,33342.39,33346.68,33333.89,33346.68
2023-10-09 10:13:00,GC,1860.6,1861,1860.5,1860.9
2023-10-09 10:13:00,NDX,14886.1,14893.95,14885.65,14893.95
2023-10-09 10:13:00,SI,21.795,21.81,21.795,21.81
2023-10-09 10:13:00,SPX,4294.45,4295.96,4293.93,4295.96
2023-10-09 10:14:00,DJI,33345.96,33346.68,33335.56,33339.83
2023-10-09 10:14:00,GC,1861,1861.5,1861,1861.3
2023-10-09 10:14:00,NDX,14893.22,14894.39,14890.47,14893.08
2023-10-09 10:14:00,SI,21.815,21.84,21.815,21.825
2023-10-09 10:14:00,SPX,4295.81,4295.98,4294.99,4295.54
2023-10-09 10:15:00,DJI,33340.86,33348.49,33335.6,33347.36
2023-10-09 10:15:00,GC,1861.4,1861.4,1860.8,1861
2023-10-09 10:15:00,NDX,14893.28,14903.76,14891.37,14903.66
2023-10-09 10:15:00,SI,21.825,21.83,21.81,21.82
2023-10-09 10:15:00,SPX,4295.67,4297.28,4295,4297.17
2023-10-09 10:16:00,DJI,33346.97,33347.62,33337.24,33346.17
2023-10-09 10:16:00,GC,1861,1861.5,1860.9,1860.9
2023-10-09 10:16:00,NDX,14903.78,14903.81,14897.95,14898.55
2023-10-09 10:16:00,SI,21.82,21.83,21.805,21.805
2023-10-09 10:16:00,SPX,4297.11,4297.11,4295.9,4296.47
2023-10-09 10:17:00,DJI,33346.84,33365.61,33346.79,33365.35
2023-10-09 10:17:00,GC,1861,1861.4,1860.9,1861.1
2023-10-09 10:17:00,NDX,14898.68,14902.14,14896.32,14902.14
2023-10-09 10:17:00,SI,21.81,21.825,21.81,21.825
2023-10-09 10:17:00,SPX,4296.53,4298.53,4296.53,4298.53
2023-10-09 10:18:00,DJI,33364.97,33367.05,33353.37,33353.46
2023-10-09 10:18:00,GC,1861.1,1861.5,1860.9,1861.1
2023-10-09 10:18:00,NDX,14902.06,14903.71,14899.77,14901.65
2023-10-09 10:18:00,SI,21.825,21.845,21.82,21.82
2023-10-09 10:18:00,SPX,4298.47,4298.98,4297.62,4297.91
2023-10-09 10:19:00,DJI,33353,33368.86,33352.93,33368.4
2023-10-09 10:19:00,GC,1861.2,1862.3,1861.2,1862.2
2023-10-09 10:19:00,NDX,14901.7,14909.44,14901.7,14907.18
2023-10-09 10:19:00,SI,21.82,21.845,21.82,21.845
2023-10-09 10:19:00,SPX,4297.86,4299.52,4297.82,4299.04
2023-10-09 10:20:00,DJI,33368.58,33368.58,33360.82,33361.42
2023-10-09 10:20:00,GC,1862.2,1862.6,1861.8,1862.1
2023-10-09 10:20:00,NDX,14906.61,14906.61,14897.06,14897.06
2023-10-09 10:20:00,SI,21.85,21.865,21.84,21.85
2023-10-09 10:20:00,SPX,4299.01,4299.01,4296.82,4296.9
2023-10-09 10:21:00,DJI,33361.79,33362.37,33351.71,33351.71
2023-10-09 10:21:00,GC,1862.2,1862.7,1862.1,1862.7
2023-10-09 10:21:00,NDX,14897.34,14899.34,14894.75,14897.05
